"id","time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","type","avg_location","total_records","date"
5931773,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Abdul Wahab,JAM,"[106.74914600000005, -6.365544999999998]",22,2022-07-06
5931774,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Arif Rahman Hakim,JAM,"[106.817503, -6.388876999999998]",17,2022-07-06
5931775,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Bahagia,JAM,"[106.85096500000006, -6.401814000000001]",31,2022-07-06
5931776,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Bukit Cinere,JAM,"[106.79721100000005, -6.340751000000002]",29,2022-07-06
5931777,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.81044616326533, -6.369071918367347]",49,2022-07-06
5931778,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.7846215, -6.32896475]",4,2022-07-06
5931779,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-07-06
5931780,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Exit 12: Sawangan/Parung/Depok,JAM,"[106.78366800000002, -6.3948469999999995]",31,2022-07-06
5931781,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Ir H Juanda,JAM,"[106.86201465217397, -6.381536652173913]",23,2022-07-06
5931782,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Kemiri,JAM,"[106.749273, -6.360857]",1,2022-07-06
5931783,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Komjen Pol M Jasin,JAM,"[106.8359797096775, -6.354541032258066]",62,2022-07-06
5931784,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,JAM,"[106.791248, -6.362613999999998]",16,2022-07-06
5931785,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Margonda Raya,JAM,"[106.83413800000005, -6.366785472727271]",55,2022-07-06
5931786,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.77145844799992, -6.400096143999999]",125,2022-07-06
5931787,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,WEATHERHAZARD,"[106.770088, -6.4034900000000015]",16,2022-07-06
5931788,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,N6 RE Martadinata,JAM,"[106.74870405607489, -6.3575835327102865]",107,2022-07-06
5931789,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Nurul Falah,ACCIDENT,"[106.87450600000008, -6.382212999999997]",60,2022-07-06
5931790,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Pekapuran Raya,WEATHERHAZARD,"[106.86799199999999, -6.38552]",9,2022-07-06
5931791,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.77967645454544, -6.395652643939409]",132,2022-07-06
5931792,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.897333, -6.418957000000002]",12,2022-07-06
5931793,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Trans Yogi,JAM,"[106.91328, -6.375346]",2,2022-07-06
5931794,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,Vila Bukit Raya,JAM,"[106.76702999999999, -6.344782000000001]",9,2022-07-06
5931795,2022-07-06 19:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.71686799999999, -6.372319000000001]",18,2022-07-06
5931796,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Arah Depok/Kelapa Dua/Korps Brimob,JAM,"[106.832306, -6.353496000000001]",14,2022-07-06
5931797,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Arif Rahman Hakim,JAM,"[106.817503, -6.388876999999999]",13,2022-07-06
5931798,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Bukit Cinere,JAM,"[106.797211, -6.340751]",2,2022-07-06
5931799,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.80885407142856, -6.368660500000002]",14,2022-07-06
5931800,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.3997949999999975]",240,2022-07-06
5931801,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Exit 12: Sawangan/Parung/Depok,JAM,"[106.78300600000006, -6.391924999999997]",27,2022-07-06
5931802,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Ir H Juanda,JAM,"[106.861941, -6.381529]",9,2022-07-06
5931803,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Jalan Raya Bogor,JAM,"[106.86690799999998, -6.37999]",8,2022-07-06
5931804,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Keadilan Raya,JAM,"[106.85245899999997, -6.385587]",18,2022-07-06
5931805,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Komjen Pol M Jasin,JAM,"[106.83474900000002, -6.355130000000002]",11,2022-07-06
5931806,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,JAM,"[106.791248, -6.362613999999998]",15,2022-07-06
5931807,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Lenteng Agung Timur,JAM,"[106.83245600000006, -6.352058999999998]",31,2022-07-06
5931808,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Margonda Raya,JAM,"[106.834076, -6.365869]",8,2022-07-06
5931809,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.77191943749996, -6.397990343750001]",64,2022-07-06
5931810,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,N6 RE Martadinata,JAM,"[106.74842099999992, -6.357645999999998]",30,2022-07-06
5931811,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Nurul Falah,ACCIDENT,"[106.874506, -6.382213]",4,2022-07-06
5931812,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Pekapuran Raya,WEATHERHAZARD,"[106.86799199999997, -6.385519999999998]",23,2022-07-06
5931813,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.78687692452827, -6.394862320754717]",53,2022-07-06
5931814,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Trans Yogi,JAM,"[106.91328000000007, -6.375346000000005]",29,2022-07-06
5931815,2022-07-06 20:00:00.000,"32.76",KOTA DEPOK,Vila Bukit Raya,JAM,"[106.766298, -6.344643999999998]",30,2022-07-06
5931816,2022-07-06 21:00:00.000,"32.76",KOTA DEPOK,Arah Depok/Kelapa Dua/Korps Brimob,JAM,"[106.832306, -6.3534960000000025]",18,2022-07-06
5931817,2022-07-06 21:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.80954630000002, -6.36881095]",60,2022-07-06
5931818,2022-07-06 21:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",244,2022-07-06
5931819,2022-07-06 21:00:00.000,"32.76",KOTA DEPOK,Jalan Raya Bogor,JAM,"[106.86690799999998, -6.379990000000003]",18,2022-07-06
5931820,2022-07-06 21:00:00.000,"32.76",KOTA DEPOK,Keadilan Raya,JAM,"[106.85245899999997, -6.385587]",14,2022-07-06
5931821,2022-07-06 21:00:00.000,"32.76",KOTA DEPOK,Lenteng Agung Timur,JAM,"[106.833664, -6.342999]",1,2022-07-06
5931822,2022-07-06 21:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.771731, -6.398974]",5,2022-07-06
5931823,2022-07-06 21:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,WEATHERHAZARD,"[106.78438000000004, -6.395096999999995]",30,2022-07-06
5931824,2022-07-06 22:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399794999999998]",220,2022-07-06
5931825,2022-07-06 22:00:00.000,"32.76",KOTA DEPOK,Haji Mawi,JAM,"[106.73148799999998, -6.422763999999999]",10,2022-07-06
5931826,2022-07-06 22:00:00.000,"32.76",KOTA DEPOK,Lenteng Agung Timur,JAM,"[106.83366119999995, -6.343022680000001]",25,2022-07-06
5931827,2022-07-06 22:00:00.000,"32.76",KOTA DEPOK,Muchtar Raya,JAM,"[106.758741, -6.405444000000001]",9,2022-07-06
5931828,2022-07-06 22:00:00.000,"32.76",KOTA DEPOK,N6 RE Martadinata,JAM,"[106.748419, -6.357660000000002]",27,2022-07-06
5931829,2022-07-06 22:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,WEATHERHAZARD,"[106.78438, -6.395097]",2,2022-07-06
5931830,2022-07-06 23:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399794999999999]",240,2022-07-06
5931831,2022-07-06 23:00:00.000,"32.76",KOTA DEPOK,Muchtar Raya,JAM,"[106.75874100000006, -6.405444]",22,2022-07-06
5931832,2022-07-06 23:00:00.000,"32.76",KOTA DEPOK,,ACCIDENT,"[106.82681000000001, -6.4475630000000015]",24,2022-07-06
5931833,2022-07-06 23:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.826556, -6.447913999999998]",31,2022-07-06
5931834,2022-07-06 23:00:00.000,"32.76",KOTA DEPOK,,WEATHERHAZARD,"[106.82681000000001, -6.4475630000000015]",25,2022-07-06
5935988,2022-07-07 00:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-07-07
5935989,2022-07-07 00:00:00.000,"32.76",KOTA DEPOK,,ACCIDENT,"[106.82680999999985, -6.4475630000000015]",60,2022-07-07
5935990,2022-07-07 00:00:00.000,"32.76",KOTA DEPOK,,WEATHERHAZARD,"[106.82681000000001, -6.447563]",6,2022-07-07
5935991,2022-07-07 01:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-07-07
5935992,2022-07-07 01:00:00.000,"32.76",KOTA DEPOK,,ACCIDENT,"[106.82681000000001, -6.4475630000000015]",37,2022-07-07
5935993,2022-07-07 02:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-07-07
5935994,2022-07-07 03:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-07-07
5935995,2022-07-07 04:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",244,2022-07-07
5935996,2022-07-07 05:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-07-07
5935997,2022-07-07 05:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,ACCIDENT,"[106.89696338181825, -6.423743654545451]",55,2022-07-07
5935998,2022-07-07 05:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.89701059420301, -6.421350753623185]",69,2022-07-07
5935999,2022-07-07 05:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.897135, -6.422821]",14,2022-07-07
5936000,2022-07-07 06:00:00.000,"32.76",KOTA DEPOK,Arah Tol Lkr Luar/TMII/Cawang,JAM,"[106.89605699999996, -6.379751]",30,2022-07-07
5936001,2022-07-07 06:00:00.000,"32.76",KOTA DEPOK,Arah Tol Lkr Luar/TMII/Cawang,WEATHERHAZARD,"[106.895806, -6.381953000000001]",26,2022-07-07
5936002,2022-07-07 06:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399794999999998]",240,2022-07-07
5936003,2022-07-07 06:00:00.000,"32.76",KOTA DEPOK,Gerbang Tol Cibubur 2,JAM,"[106.89523600000001, -6.370396999999998]",15,2022-07-07
5936004,2022-07-07 06:00:00.000,"32.76",KOTA DEPOK,Jalan Masjid Daruttaqwa,JAM,"[106.79074499999999, -6.350177]",5,2022-07-07
5936005,2022-07-07 06:00:00.000,"32.76",KOTA DEPOK,Lenteng Agung Barat,JAM,"[106.83132290000005, -6.356348600000002]",30,2022-07-07
5936006,2022-07-07 06:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,ACCIDENT,"[106.89696102985086, -6.418321089552234]",134,2022-07-07
5936007,2022-07-07 06:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.89657999038468, -6.3903973605769275]",208,2022-07-07
5936008,2022-07-07 06:00:00.000,"32.76",KOTA DEPOK,Trans Yogi,JAM,"[106.91549900000004, -6.375441999999995]",30,2022-07-07
5936009,2022-07-07 06:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.88053749999999, -6.419841249999999]",20,2022-07-07
5936019,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89656237640438, -6.405847567415723]",178,2022-07-07
5936010,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,Arah Tol Lkr Luar/TMII/Cawang,WEATHERHAZARD,"[106.895806, -6.381952999999999]",16,2022-07-07
5936011,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.81297199999999, -6.369718000000002]",22,2022-07-07
5936012,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399794999999998]",240,2022-07-07
5936013,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,Gerbang Tol Cibubur 2,JAM,"[106.89528671428573, -6.370661285714285]",21,2022-07-07
5936014,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,Gerbang Tol Cibubur 3,WEATHERHAZARD,"[106.89642, -6.375500000000001]",10,2022-07-07
5936015,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,Harapan,JAM,"[106.78526899999999, -6.395642]",14,2022-07-07
5936016,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,Jalan Masjid Daruttaqwa,JAM,"[106.79074499999994, -6.350177000000001]",26,2022-07-07
5936017,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,ACCIDENT,"[106.89692382222222, -6.423947444444446]",45,2022-07-07
5936018,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.89700205527629, -6.400768603015078]",199,2022-07-07
5936020,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,Trans Yogi,WEATHERHAZARD,"[106.89632847222222, -6.371557583333335]",36,2022-07-07
5936021,2022-07-07 07:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.78584566666666, -6.400146]",12,2022-07-07
5936022,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Akses Universitas Indonesia,WEATHERHAZARD,"[106.83123700000003, -6.3557619999999995]",12,2022-07-07
5936023,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.81297199999997, -6.369718]",9,2022-07-07
5936024,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Curug Agung,JAM,"[106.807821, -6.368470000000001]",28,2022-07-07
5936025,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.3997949999999975]",240,2022-07-07
5936026,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Exit 19: Cimanggis/Cikeas,JAM,"[106.89781100000002, -6.4176290000000025]",20,2022-07-07
5936027,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Gerbang Tol Cibubur 3,WEATHERHAZARD,"[106.89642000000002, -6.375499999999996]",34,2022-07-07
5936028,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Lenteng Agung Barat,JAM,"[106.831193, -6.3567290000000005]",23,2022-07-07
5936029,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,N6 Cinangka Raya,JAM,"[106.74729259999998, -6.3686176]",50,2022-07-07
5936030,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,N6 Jalan Raya Parung-Bogor,JAM,"[106.73829900000001, -6.406172]",5,2022-07-07
5936031,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,WEATHERHAZARD,"[106.781967, -6.395685]",8,2022-07-07
5936032,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,ACCIDENT,"[106.89675808928565, -6.425060107142859]",56,2022-07-07
5936033,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.89749099543356, -6.399846735159821]",219,2022-07-07
5936034,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89682039436632, -6.417033549295776]",71,2022-07-07
5936035,2022-07-07 08:00:00.000,"32.76",KOTA DEPOK,Trans Yogi,WEATHERHAZARD,"[106.89634212000001, -6.371623759999994]",75,2022-07-07
5936036,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Akses Universitas Indonesia,WEATHERHAZARD,"[106.831237, -6.3557619999999995]",7,2022-07-07
5936037,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Benda Dalam,JAM,"[106.80608800000003, -6.326016]",14,2022-07-07
5936038,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Curug Agung,JAM,"[106.807821, -6.368469999999999]",3,2022-07-07
5936039,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999999]",240,2022-07-07
5936040,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Karang Tengah Raya,JAM,"[106.78156799999994, -6.3132860000000015]",26,2022-07-07
5936041,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Kartini Raya,JAM,"[106.81860499999996, -6.406605000000005]",31,2022-07-07
5936042,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Muchtar Raya,JAM,"[106.74829799999999, -6.405801999999999]",12,2022-07-07
5936043,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.7706772575757, -6.400768212121219]",330,2022-07-07
5936044,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Nusantara,JAM,"[106.81452499999997, -6.3912650000000015]",23,2022-07-07
5936045,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.7970084270833, -6.396426614583334]",96,2022-07-07
5936046,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,WEATHERHAZARD,"[106.781967, -6.395685]",6,2022-07-07
5936047,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,ACCIDENT,"[106.89698089999996, -6.4236315000000035]",70,2022-07-07
5936048,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.89693121492525, -6.398451976119383]",335,2022-07-07
5936049,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89683000000001, -6.42485]",27,2022-07-07
5936050,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Trans Yogi,JAM,"[106.89848699999997, -6.3760759999999985]",19,2022-07-07
5936051,2022-07-07 09:00:00.000,"32.76",KOTA DEPOK,Trans Yogi,WEATHERHAZARD,"[106.89636599999996, -6.371743000000001]",11,2022-07-07
5936052,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,Akses Universitas Indonesia,WEATHERHAZARD,"[106.83128900000007, -6.3557539999999975]",32,2022-07-07
5936053,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,Arif Rahman Hakim,JAM,"[106.8169352584269, -6.3889190786516865]",89,2022-07-07
5936054,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.3997949999999975]",240,2022-07-07
5936055,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,Karang Tengah Raya,JAM,"[106.781568, -6.313286]",5,2022-07-07
5936056,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,Muchtar Raya,JAM,"[106.75627903750012, -6.406138750000002]",80,2022-07-07
5936057,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.76986812903222, -6.4009234462365665]",186,2022-07-07
5936058,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,N8 Jalan Raya Bogor,JAM,"[106.86717599999999, -6.384015000000001]",16,2022-07-07
5936059,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,Nusantara,JAM,"[106.8143549716981, -6.3910133867924515]",106,2022-07-07
5936060,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.78967321951217, -6.395458699186993]",123,2022-07-07
5936061,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,Taman Duta Raya,JAM,"[106.85506999999998, -6.372642]",10,2022-07-07
5936062,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.89533200000004, -6.376379104166667]",48,2022-07-07
5936063,2022-07-07 10:00:00.000,"32.76",KOTA DEPOK,Trans Yogi,JAM,"[106.898487, -6.3760759999999985]",12,2022-07-07
5936064,2022-07-07 11:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.781819, -6.336237999999998]",22,2022-07-07
5936065,2022-07-07 11:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999999]",232,2022-07-07
5936066,2022-07-07 11:00:00.000,"32.76",KOTA DEPOK,Komjen Pol M Jasin,JAM,"[106.85805400000002, -6.3571230000000005]",18,2022-07-07
5936067,2022-07-07 11:00:00.000,"32.76",KOTA DEPOK,Muchtar Raya,JAM,"[106.748988, -6.405997]",4,2022-07-07
5936068,2022-07-07 11:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.76981036283185, -6.4011133716814195]",113,2022-07-07
5936069,2022-07-07 11:00:00.000,"32.76",KOTA DEPOK,Pertanian,WEATHERHAZARD,"[106.792958, -6.441753000000004]",30,2022-07-07
5936070,2022-07-07 11:00:00.000,"32.76",KOTA DEPOK,Pondok Ranggon Raya,JAM,"[106.908773, -6.359875]",5,2022-07-07
5936071,2022-07-07 11:00:00.000,"32.76",KOTA DEPOK,Punak,WEATHERHAZARD,"[106.78619799999987, -6.320869000000001]",55,2022-07-07
5936072,2022-07-07 11:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.78048486206897, -6.395862172413794]",29,2022-07-07
5936073,2022-07-07 12:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.78181900000001, -6.336238000000001]",9,2022-07-07
5936074,2022-07-07 12:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-07-07
5936075,2022-07-07 12:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.76849799999998, -6.4034010000000015]",13,2022-07-07
5936076,2022-07-07 12:00:00.000,"32.76",KOTA DEPOK,Punak,WEATHERHAZARD,"[106.78619799999986, -6.320869000000002]",60,2022-07-07
5936077,2022-07-07 12:00:00.000,"32.76",KOTA DEPOK,Tanah Baru,JAM,"[106.80789499999997, -6.367390999999999]",17,2022-07-07
5936078,2022-07-07 13:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.81150299999999, -6.36918]",5,2022-07-07
5936079,2022-07-07 13:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-07-07
5936080,2022-07-07 13:00:00.000,"32.76",KOTA DEPOK,Merawan,JAM,"[106.78351899999998, -6.320829]",9,2022-07-07
5936081,2022-07-07 13:00:00.000,"32.76",KOTA DEPOK,Punak,WEATHERHAZARD,"[106.78619799999986, -6.320869000000002]",60,2022-07-07
5936082,2022-07-07 13:00:00.000,"32.76",KOTA DEPOK,Tol Cijago,JAM,"[106.86730500000002, -6.381393]",5,2022-07-07
5936083,2022-07-07 13:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.89532400000004, -6.369158]",31,2022-07-07
5936084,2022-07-07 14:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.81150299999993, -6.36918]",26,2022-07-07
5936085,2022-07-07 14:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399794999999999]",240,2022-07-07
5936086,2022-07-07 14:00:00.000,"32.76",KOTA DEPOK,Merawan,JAM,"[106.783519, -6.320829000000001]",12,2022-07-07
5936087,2022-07-07 14:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.77132960919538, -6.400789318007666]",261,2022-07-07
5936088,2022-07-07 14:00:00.000,"32.76",KOTA DEPOK,Punak,WEATHERHAZARD,"[106.78619799999986, -6.320869000000002]",60,2022-07-07
5936089,2022-07-07 14:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.77464784615387, -6.395619692307692]",26,2022-07-07
5936090,2022-07-07 15:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.3997949999999975]",236,2022-07-07
5936091,2022-07-07 15:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.77149407692316, -6.400191015384613]",65,2022-07-07
5936092,2022-07-07 15:00:00.000,"32.76",KOTA DEPOK,Permata,JAM,"[106.731686, -6.417988]",1,2022-07-07
5936093,2022-07-07 15:00:00.000,"32.76",KOTA DEPOK,Punak,WEATHERHAZARD,"[106.78619799999986, -6.320869000000002]",59,2022-07-07
5936094,2022-07-07 15:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.774256, -6.395411999999999]",14,2022-07-07
5936095,2022-07-07 16:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-07-07
5936096,2022-07-07 16:00:00.000,"32.76",KOTA DEPOK,Ir H Juanda,JAM,"[106.83289599999996, -6.377370999999998]",19,2022-07-07
5936097,2022-07-07 16:00:00.000,"32.76",KOTA DEPOK,Jalan Raya Bogor,JAM,"[106.86686099999999, -6.379178999999996]",31,2022-07-07
5936098,2022-07-07 16:00:00.000,"32.76",KOTA DEPOK,Kartini Raya,JAM,"[106.81895699999998, -6.405216000000001]",8,2022-07-07
5936099,2022-07-07 16:00:00.000,"32.76",KOTA DEPOK,Muchtar Raya,JAM,"[106.755985, -6.4073949999999975]",18,2022-07-07
5936100,2022-07-07 16:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.76858837704918, -6.402712278688528]",61,2022-07-07
5936101,2022-07-07 16:00:00.000,"32.76",KOTA DEPOK,N8 Jalan Raya Bogor,JAM,"[106.85321800000007, -6.4470870000000025]",31,2022-07-07
5936102,2022-07-07 16:00:00.000,"32.76",KOTA DEPOK,Permata,JAM,"[106.73213059016389, -6.41953324590164]",61,2022-07-07
5936103,2022-07-07 16:00:00.000,"32.76",KOTA DEPOK,Punak,WEATHERHAZARD,"[106.78619799999986, -6.320869000000002]",60,2022-07-07
5936104,2022-07-07 16:00:00.000,"32.76",KOTA DEPOK,Tanah Baru,JAM,"[106.80780400000002, -6.366922]",25,2022-07-07
